doc_id,title,first_name,last_name,position,document_submitted_type,submitted_date,additional_submitted_date,disclosure_announcement_date,disclosure_start_date,disclosure_end_date,pdf_disclosure_location_url,nacc_id
972,นาย,ประจักษ์,มั่นคง,นายกองค์การบริหารส่วนตำบล,กรณีเข้ารับตำแหน่ง,2023-04-24,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ประจักษ์_มั่นคง_นายกองค์การบริหารส่วนตำบล_กรณีเข้ารับตำแหน่ง_27_มิ.ย._2566.pdf,842
973,นาย,สมเจตน์,เกตุวัตถา,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-04-01,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมเจตน์_เกตุวัตถา_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_27_มิ.ย._2566.pdf,843
974,นาย,สรวุฒิ,สุขกิจ,กรรมการ (ม.102 (7)),กรณีพ้นจากตำแหน่ง,2023-04-09,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สรวุฒิ_สุขกิจ_กรรมการ_(ม.102_(7))_กรณีพ้นจากตำแหน่ง_27_มิ.ย._2566.pdf,844
975,นางสาว,ดวงกมล,ชาติประเสริฐ,กรรมการ (ม.102 (7)),กรณีพ้นจากตำแหน่ง,2023-04-05,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ดวงกมล_ชาติประเสริฐ_กรรมการ_(ม.102_(7))_กรณีพ้นจากตำแหน่ง_27_มิ.ย._2566.pdf,845
976,นาย,กฤษณะ,บุณยะชัย,กรรมการ (ม.102 (7)),กรณีเข้ารับตำแหน่ง,2023-04-12,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/กฤษณะ_บุณยะชัย_กรรมการ_(ม.102_(7))_กรณีเข้ารับตำแหน่ง_27_มิ.ย._2566.pdf,846
977,นาง,ปานทิพย์,ศรีพิมล,ผู้อำนวยการ (ม.102(7)),กรณีดำรงตำแหน่งครบสามปี,2023-04-21,,2023-06-27,2023-06-27,2023-12-23,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ปานทิพย์_ศรีพิมล_ผู้อำนวยการ_(ม.102(7))_กรณีดำรงตำแหน่งครบสามปี_27_มิ.ย._2566.pdf,847
978,นาย,สาเหะมูหามัด,อัลอิดรุส,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-04-01,,2023-06-28,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สาเหะมูหามัด_อัลอิดรุส_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_28_มิ.ย._2566.pdf,848
979,นาย,สุกรี,เจะกูโน,นายกเทศมนตรีตำบล,กรณีเข้ารับตำแหน่ง,2023-04-20,,2023-06-28,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สุกรี_เจะกูโน_นายกเทศมนตรีตำบล_กรณีเข้ารับตำแหน่ง_28_มิ.ย._2566.pdf,849
980,นาย,สมศักดิ์,ชูหนูนิมิตร,นายกเทศมนตรีตำบล,กรณีเข้ารับตำแหน่ง,2021-06-14,,2023-06-27,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมศักดิ์_ชูหนูนิมิตร_นายกเทศมนตรีตำบล_กรณีเข้ารับตำแหน่ง_28_มิ.ย._2566.pdf,850
981,นาย,ยุซรี,ซูสารอ,นายกองค์การบริหารส่วนตำบล,กรณีพ้นจากตำแหน่ง,2023-04-01,,2023-06-28,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ยุซรี_ซูสารอ_นายกองค์การบริหารส่วนตำบล_กรณีพ้นจากตำแหน่ง_28_มิ.ย._2566.pdf,851
982,นาย,มะอูโซะ,สาลัง,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2021-02-01,,2023-06-27,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/มะอูโซะ_สาลัง_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_28_มิ.ย._2566.pdf,852
983,นาย,สมัคร,นอระพา,นายกเทศมนตรีตำบล,กรณีเข้ารับตำแหน่ง,2023-04-18,,2023-06-27,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมัคร_นอระพา_นายกเทศมนตรีตำบล_กรณีเข้ารับตำแหน่ง_28_มิ.ย._2566.pdf,853
984,นาย,สมศักดิ์,ชูหนูนิมิตร,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2022-11-24,,2023-06-27,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมศักดิ์_ชูหนูนิมิตร_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_28_มิ.ย._2566.pdf,854
985,นาย,พสิษฐ์,ศรีสุข,นายกองค์การบริหารส่วนตำบล,กรณีพ้นจากตำแหน่ง,2023-02-10,,2023-06-27,2023-06-28,2023-12-24,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/พสิษฐ์_ศรีสุข_นายกองค์การบริหารส่วนตำบล_กรณีพ้นจากตำแหน่ง_28_มิ.ย._2566.pdf,855
986,นาย,ประเทศ,บุญยงค์,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-04-01,,2023-06-29,2023-06-29,2023-12-25,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ประเทศ_บุญยงค์_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_29_มิ.ย._2566.pdf,856
987,นาย,สุทธิ์,จาดดำ,นายกเทศมนตรีตำบล,กรณีเข้ารับตำแหน่ง,2023-04-28,,2023-06-29,2023-06-29,2023-12-25,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สุทธิ์_จาดดำ_นายกเทศมนตรีตำบล_กรณีเข้ารับตำแหน่ง_29_มิ.ย._2566.pdf,857
988,นาย,สังเวียน,แก้วนพ,นายกเทศมนตรีตำบล,กรณีเข้ารับตำแหน่ง,2023-03-27,,2023-06-29,2023-06-29,2023-12-25,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สังเวียน_แก้วนพ_นายกเทศมนตรีตำบล_กรณีเข้ารับตำแหน่ง_29_มิ.ย._2566.pdf,858
989,นาย,วิเชียร,วิชาเถิน,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-04-24,,2023-06-30,2023-06-30,2023-12-26,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วิเชียร_วิชาเถิน_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_30_มิ.ย._2566.pdf,859
990,นาย,ชาญชัย,คำจำปา,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2023-04-01,,2023-06-30,2023-06-30,2023-12-26,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ชาญชัย_คำจำปา_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_30_มิ.ย._2566.pdf,860
991,นาย,ภิรมย์,สารูป,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2022-06-29,2023-02-10,2023-02-23,2023-02-23,2023-08-21,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/ภิรมย์_สารูป_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_23_ก.พ._2566.pdf,861
992,นาย,สมยศ,เส่งตระกูล,นายกเทศมนตรีตำบล,กรณีพ้นจากตำแหน่ง,2019-11-05,2023-03-07,2023-05-01,2023-05-01,2023-10-27,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สมยศ_เส่งตระกูล_นายกเทศมนตรีตำบล_กรณีพ้นจากตำแหน่ง_1_พ.ค._2566.pdf,862
993,นาย,เอกการ,ซื่อทรงธรรม,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-13,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เอกการ_ซื่อทรงธรรม_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,863
994,นางสาว,วรรณวรี,ตะล่อมสิน,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-12,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/วรรณวรี_ตะล่อมสิน_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,864
995,นาย,องค์การ,ชัยบุตร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-12,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/องค์การ_ชัยบุตร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,865
996,นาย,มานพ,ศรีผึ้ง,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-13,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/มานพ_ศรีผึ้ง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,866
997,นาย,เพชร,เอกกำลังกุล,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-12,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/เพชร_เอกกำลังกุล_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,867
998,นาย,คำพอง,เทพาคำ,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-13,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/คำพอง_เทพาคำ_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,868
999,นาย,จุรินทร์,ลักษณวิศิษฎ์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-12,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/จุรินทร์_ลักษณวิศิษฎ์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,869
1000,นาย,สฤษฏ์พงษ์,เกี่ยวข้อง,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-13,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สฤษฏ์พงษ์_เกี่ยวข้อง_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,870
1001,นาย,โสภณ,ซารัมย์,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-12,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/โสภณ_ซารัมย์_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,871
1002,นาย,สฤษดิ์,บุตรเนียร,สมาชิกสภาผู้แทนราษฎร (ส.ส.),กรณีพ้นจากตำแหน่ง,2023-03-20,,2023-06-13,2023-06-16,2023-12-12,https://storage.googleapis.com/act_datacatalog/corrupt0/co_003/001/pdf/pdf/สฤษดิ์_บุตรเนียร_สมาชิกสภาผู้แทนราษฎร_(ส.ส.)_กรณีพ้นจากตำแหน่ง_16_มิ.ย._2566.pdf,872
